PC1,PC2,category
1.6632760182232689,-0.5523853248578086,Entertainment
1.9250565185171167,-0.9669486862695442,Howto & Style
-0.12948083983166148,0.05047930383239052,Comedy
-0.4180611408889307,0.3070525445731583,Entertainment
0.4951635029252426,-0.49088708882386833,People & Blogs
-0.6646968956920272,0.5843380433068905,Comedy
-0.25701462792083163,0.1503295721022516,Entertainment
0.19291329694306236,0.26211615022770207,News & Politics
-0.050708430635263396,0.7021384210537702,Music
-0.32233069189875435,0.2526973742143776,Film & Animation
5.176676191172519,-2.3829761987036133,Comedy
5.842806212960609,-3.3386524918975025,Entertainment
-0.8646486749323171,0.39992596517834,Entertainment
3.1628581750872438,-1.6487835274331373,Entertainment
-0.44412730528221633,0.41424583567466283,Comedy
2.47833983756983,-1.3155703218899357,People & Blogs
-0.3228068991151009,0.6931092385821452,Music
0.4306159055412178,-0.12095837314656532,Music
-0.37910781735705745,0.6260111795879354,Gaming
0.25694649633270517,0.32239628612221727,Music
-0.7329264616132195,0.42570390179759077,People & Blogs
-0.2710377731728981,0.26939770536834795,Music
1.293705057371268,0.04923581708240985,Music
-1.0285898723576856,0.35843220121209424,Film & Animation
0.32351595433087105,0.08863305473639058,Music
-0.6206299154108015,0.28137814708982006,People & Blogs
4.151589982870258,-1.3765862067345789,Comedy
0.41760375707655306,0.17143863988086017,Music
-0.0652413835684404,0.1523901623146809,People & Blogs
0.6216248717479846,-0.33410703322993357,News & Politics
-0.07853292191566281,0.5992055836528536,Music
-0.402374811050799,0.6476496416096528,Music
-0.07459340219141648,0.3114363422886654,Entertainment
0.7748093769608049,-0.21137141087648872,Music
1.0970477611646192,-0.2979250802245974,Entertainment
-1.045758013151515,0.3255749354890458,Howto & Style
-0.30905257911743356,-0.09927231772773198,Entertainment
1.3932659717631284,-0.6369862876747164,People & Blogs
0.1804918848967586,0.4649103332489451,Music
-0.9160316174198716,0.25665245130959,Howto & Style
0.0009119968280400143,0.7481728420277242,Music
-0.5555510851785072,0.049317226045300554,Science & Technology
0.09231092563877667,0.6938302195561326,Music
0.10922130682360422,0.06482654078881708,Entertainment
-0.4478578922125617,0.11953924795502156,Film & Animation
-0.8804219169947604,0.1914382734120003,Entertainment
1.2815531662814772,-0.7939637020740068,Comedy
1.324767822332714,-0.7208755876345715,Comedy
2.6528399375891283,0.6930071971381182,Music
-0.5682450061121065,0.2842036788222059,Music
-0.9393815921112064,0.3995994126454804,Entertainment
3.2388060813559862,-1.928309474421778,Comedy
-0.10892297304964871,-0.030345662668002524,Gaming
-0.7201890566038688,0.1428189552355966,Entertainment
-0.8995448129008243,0.39366785809681165,Entertainment
-0.0033317150317735784,-0.16131220006815908,People & Blogs
-0.9839912828566462,0.3951693277076097,Entertainment
-0.336684631331903,0.2216775854010431,Howto & Style
-0.004944148400158851,0.3888722928617287,Music
-1.0283301892920391,0.2539360640964542,Gaming
-0.5415592466878252,0.6205959750867535,People & Blogs
3.3851635423941384,-1.7042881866043105,Pets & Animals
-0.2952072965508169,0.47434033778257245,Music
-0.8392469812554062,0.10294667535843519,Entertainment
-0.9224551364135977,0.36176771618806247,Entertainment
-0.7236750688489498,0.27215210091404035,Entertainment
-0.6438833311599821,0.28085254904827367,Film & Animation
-0.5195994967580414,0.5568657604739157,Gaming
-0.4271794098987592,0.49195733108612366,People & Blogs
1.059887089962375,-0.7663969107516806,Film & Animation
-0.7811296582616357,0.3607693540839572,Film & Animation
0.12289417376769873,0.5317694611423649,Entertainment
0.03552642476980087,0.22824106574620232,People & Blogs
0.7646119090557177,-0.6624015633838282,Entertainment
-0.5220697979790674,0.43754983623638044,Music
0.2368979068322233,0.6109227098319959,Music
-1.0155221435481234,0.21436919964925752,People & Blogs
0.695057634343493,-0.5514586561662901,Music
-0.11609837664613436,0.18493427976441393,Shows
3.6852495083685723,-1.3450973727207634,Entertainment
-0.9470669795838115,0.20793584599357487,Science & Technology
-0.8036915177023205,0.2547572981539061,Entertainment
-0.3649538158827431,0.22598627757686812,Entertainment
0.18065421191325173,0.14612632663107333,Music
-0.07476008609326269,0.15017088694307432,Education
10.025422813270291,-6.232634092309867,Entertainment
-0.06756044487806279,-0.0286638716801239,People & Blogs
-0.335679138852085,0.224239134144112,Entertainment
4.569385619160844,-2.5100463992962085,People & Blogs
1.1918174042712981,-0.9078824062589108,Comedy
-0.3434809918758171,0.365081012030179,Music
-0.29385090728024055,0.5058288716911786,People & Blogs
-0.2946903344171211,0.2893311969658636,Music
5.765673831257451,-2.965280901892585,People & Blogs
-0.8446651814011995,0.06431042339922662,Film & Animation
0.13575070134348027,0.024216379842515654,Gaming
-0.5679841931141574,0.1742548318898067,Music
-0.9336291873747775,0.4420511545008861,People & Blogs
0.1870471782656192,0.5211196073623565,Gaming
-0.13402033173914882,0.0427102945938896,Entertainment
-0.31793831664061006,0.08882093930028274,Music
3.0529818881231674,-1.6783462427539317,Entertainment
-0.08481814391113855,-0.3589600789723882,Film & Animation
0.2156541025315622,-0.4787683081203392,People & Blogs
2.845069951580165,-1.6950786233792994,Comedy
-0.6109911751665106,0.8439590059180081,Entertainment
-0.017744392909263218,-0.40746747649006393,People & Blogs
-0.7870726481738863,0.15817804649131903,Science & Technology
-0.19770824061686645,0.07153976939153306,Music
-0.5790306091613178,0.3669563973215132,Music
-0.6497962450709214,0.793883022193667,Music
0.4875464869968739,-0.4839478185661464,People & Blogs
0.09437700844235729,-0.22018961523991148,Autos & Vehicles
-0.0009433341212080198,-0.3552550271753755,Howto & Style
-0.5931255424253975,0.21783555429155105,Entertainment
-0.4294561570946643,-0.07778140057503986,People & Blogs
-0.7754482505764657,0.6321700148507382,News & Politics
-0.9579053491893984,0.40247565453915735,Gaming
-0.17290342917399695,-0.23166466878387518,Music
-0.17725171392843,-0.23376674651232277,People & Blogs
-0.35712604956400834,0.1158518285199201,Music
2.991649837454188,-1.9705605811314264,People & Blogs
-0.6924479628566688,0.04474931601169705,Entertainment
0.3275500739645459,-0.3652299635149317,Entertainment
2.0969810974720415,-1.3761127812869751,Entertainment
-0.13315010000853883,0.0016645252301010828,Entertainment
-0.9088284452896035,0.21024702554370703,Howto & Style
-0.9320405731122066,0.15894589786600674,People & Blogs
-1.0669268140736172,0.2345282228655936,Entertainment
-0.36303362612289997,-0.04856412518807957,Entertainment
-0.4858413973529743,0.18387950043112042,Entertainment
-1.006104981903786,0.04711568357011061,Education
-0.821695332014615,0.03903633011593332,Entertainment
1.107420225497783,-0.8447529041104402,People & Blogs
-0.7246197002729895,0.6896084542776574,Music
-1.0275686053290505,0.06534062933678143,Comedy
-0.9855504266092181,0.06463258137619601,Education
3.895766539833723,-2.320349411026728,Entertainment
-0.9614536418480196,0.18714516450797095,Howto & Style
-1.0579971457336943,0.26738305216307634,Entertainment
1.9362351641902982,-1.5263504356543633,People & Blogs
